UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
OmniSports,@OmniSports_,2022-03-09T10:58:23.000Z,"OmniSports
@OmniSports_
·
Mar 9, 2022","Another point on the board
@wharton_scott
 and 
@Rovers
 remain in the play-off places after a goalless draw with Millwall at Ewood Park last night. 

Yet another clean sheet for Scott and co. 

Great work!

#Rovers #BRFC #EFL #SkyBetChampionship
Blackburn Rovers
@Rovers
·
Mar 9, 2022
 Full-time: #Rovers 0-0 #Millwall 

It ends goalless at Ewood.

#ROVvMIL ",💪 👏 ⏱ 🔵 ⚪,,,,"['https://pbs.twimg.com/profile_images/1593712203533803522/r_fhPHHZ_normal.jpg', 'https://pbs.twimg.com/media/FNW6vXRXwAoi-dn?format=jpg&name=medium']",https://twitter.com/OmniSports_/status/1501512718477664258
nige not quatermass,@nige_hll,2022-03-10T14:56:45.000Z,"nige not quatermass
@nige_hll
·
Mar 10, 2022","Yep. And I absolutely hate the new one. Never saw a major football final but seen Rugby league finals there, FA Vase final, England schools, Efl play-off final and Charity shield. Wembley without terracing is awful.
Football Devotion
@footydevotion
·
Mar 10, 2022
Hands up if you watched your team play at the old Wembley.......
1
1",,1,,1,"['https://pbs.twimg.com/profile_images/1423593446430871555/QEt9STXJ_normal.jpg', 'https://pbs.twimg.com/media/FNbuJEvVgAIhMx1?format=jpg&name=medium']",https://twitter.com/nige_hll/status/1501935091211145227
Salford City FC,@SalfordCityFC,2022-03-10T11:42:01.000Z,"Salford City FC
@SalfordCityFC
·
Mar 10, 2022","Salford City and the EFL would like supporters to take part in the survey to hear more about your experiences of EFL football, club matters and thoughts on the wider game.

Take part and be in with a chance of winning a pair of Play-Off or Papa John's Trophy Final tickets!
salfordcityfc.co.uk
Take the survey
1
2
5",,1,2,5,['https://pbs.twimg.com/media/FNfE5kVXMAAC6L0?format=jpg&name=900x900'],https://twitter.com/SalfordCityFC/status/1501886085189840899
mCHEZA Care,@Mcheza_Care,2022-03-11T14:35:25.000Z,"mCHEZA Care
@Mcheza_Care
·
Mar 11, 2022","In the English #EFL #SkyBetChampionship tonight @ 11 pm, West Brom host high flying Huddersfield @ the Hawthorns as the Away side looks to continue their surge for a 3rd place play-off. Will it happen?

#mCHEZAKE 
#EFL 
#SkyBetChampionship
#WBAHUD
#ChezaNamCHEZA 
#ShindaNamCHEZA",,,,,['https://pbs.twimg.com/media/FNk2sNHXsAgwnLN?format=jpg&name=medium'],https://twitter.com/Mcheza_Care/status/1502292112657821711
Off The Line Blog,@OffTheLineBlog,2022-03-11T12:00:14.000Z,"Off The Line Blog
@OffTheLineBlog
·
Mar 11, 2022","Another #EFL game week is upon us. We start with a look at the #SkyBetChampionship, including; 

- #WBA host #HTAFC tonight

- Play-off crunch matches, as #PUSB entertain #SUFC, plus #LTFC play #QPRFC  

- #DCFC look to complete double over #AFCB
offtheline599656488.wordpress.com
Sky Bet Championship #37 – Weekend Preview
Feature Game: Luton Town vs Queens Park Rangers Likely Lineups:Luton Town: (3-4-1-2) Palmer; Burke, Lockyer, Potts; Bree, Mpanzu, Clark, Bell; Berry; Cornick, AdebayoQueens Park Rangers: (3-4-2-1) …",,,,,[],https://twitter.com/OffTheLineBlog/status/1502253058771894276
mCHEZA,@MchezaKE,2022-03-11T14:35:08.000Z,"mCHEZA
@MchezaKE
·
Mar 11, 2022","In the English #EFL #SkyBetChampionship tonight @ 11 pm, West Brom host high flying Huddersfield @ the Hawthorns as the Away side looks to continue their surge for a 3rd place play-off. Will it happen?

#mCHEZAKE 
#EFL 
#SkyBetChampionship
#WBAHUD
#ChezaNamCHEZA 
#ShindaNamCHEZA",,,,,['https://pbs.twimg.com/media/FNk2nnzWUAMB_xz?format=jpg&name=medium'],https://twitter.com/MchezaKE/status/1502292041572757508
mCHEZA KE,@mCHEZA_KE,2022-03-11T14:35:46.000Z,"mCHEZA KE
@mCHEZA_KE
·
Mar 11, 2022","In the English #EFL #SkyBetChampionship tonight @ 11 pm, West Brom host high flying Huddersfield @ the Hawthorns as the Away side looks to continue their surge for a 3rd place play-off. Will it happen?

#mCHEZAKE 
#EFL 
#SkyBetChampionship
#WBAHUD
#ChezaNamCHEZA 
#ShindaNamCHEZA",,,,,['https://pbs.twimg.com/media/FNk2xFjXEAUqgHJ?format=jpg&name=medium'],https://twitter.com/mCHEZA_KE/status/1502292199089844228
Edward Walker,@edward_w97,2022-03-12T18:28:11.000Z,"Edward Walker
@edward_w97
·
Mar 13, 2022","#BristolRovers continuing their advance on the play-off places with a brilliant 3-0 win over #ProudToBeTown.

Another 2 for Aaron Collins, takes him up to 11 this season in L2. Elliott Anderson grabbed the other.

The Gas are definitely a force to be reckoned with.
#EFL
4
47",,,4,47,[],https://twitter.com/edward_w97/status/1502713080014426113
Peter Klasnic Glynn,@PeterKlasnic,2022-03-12T07:44:57.000Z,"Peter Klasnic Glynn
@PeterKlasnic
·
Mar 12, 2022","No win today and the play-off dream is done for Evatt White Army. Your view Bolton Wanderers v PLymouth Argyle #poll #bwfc #pafc #coywm #EFL
Trotters victory
34.5%
Draw
17.2%
Pilgrims to win
48.3%
29 votes
·
Final results",,,,,[],https://twitter.com/PeterKlasnic/status/1502551202948653059
Sky Bet Championship,@SkyBetChamp,2022-03-13T08:16:00.000Z,"Sky Bet Championship
@SkyBetChamp
·
Mar 13, 2022","How about a lunchtime fixture between two Play-Off contenders?

#EFL | #SkyBetChampionship
10
21
183",🍿,10,21,183,['https://pbs.twimg.com/media/FNsgp4XXwAEizOb?format=jpg&name=medium'],https://twitter.com/SkyBetChamp/status/1502921403716161538
Sky Bet Championship,@SkyBetChamp,2022-03-13T15:06:24.000Z,"Sky Bet Championship
@SkyBetChamp
·
Mar 13, 2022"," @QPR
 are back in the Play-Off positions after today's victory!

#EFL | #SkyBetChampionship
10
46
473",⬆,10,46,473,['https://pbs.twimg.com/media/FNvQhkiXwAkIzm_?format=jpg&name=medium'],https://twitter.com/SkyBetChamp/status/1503024685226856460
The Near Post,@TheNearPostEFL,2022-03-13T10:40:13.000Z,"The Near Post
@TheNearPostEFL
·
Mar 13, 2022","With ten games to go, Sheffield Wednesday sit one place and one point outside of the play-off places in League One.  

The Owls have taken 24 points from their last ten games; scoring 23 goals in the process. 

#SWFC #LeagueOne #EFL
GIF
ALT
1",👀 💪,,,1,['https://pbs.twimg.com/tweet_video_thumb/FNuUDR7X0AAps8r.jpg'],https://twitter.com/TheNearPostEFL/status/1502957696382812165
Footie On TV,@footieonTV,2022-03-13T10:45:00.000Z,"Footie On TV
@footieonTV
·
Mar 13, 2022","A 12noon kick-off on Sky today as two play-off hopefuls go head-to-head.

ALL EFL TV GAMES LISTED
https://wp.me/Pb2kaf-o",⚽ 📺 📺,,,,['https://pbs.twimg.com/media/FNuTlnAXMAIcxrV?format=jpg&name=medium'],https://twitter.com/footieonTV/status/1502958900861095939
Kudos Sports Management,@kudossportsmgmt,2022-03-14T11:24:26.000Z,"Kudos Sports Management
@kudossportsmgmt
·
Mar 14, 2022","An impressive clean sheet against the 
@SkyBetLeagueOne
 leaders. 
@Jscowen6
 and 
@A_Stewart_5
 star in a good performance for the Chairboys, keeping them firmly in the mix for the play-off places. 

Good effort, boys!

#Chairboys #SkyBetLeagueOne #EFL
Wycombe Wanderers
@wwfcofficial
·
Mar 13, 2022
Points shared with the league leaders.

#WYCvROT
4",⚽ 💪,,,4,"['https://pbs.twimg.com/profile_images/1569361322541817856/m7ORgzN3_normal.jpg', 'https://pbs.twimg.com/media/FNqhZmOWYAMe2rC?format=jpg&name=medium']",https://twitter.com/kudossportsmgmt/status/1503331215050424320
The Near Post,@TheNearPostEFL,2022-03-15T21:59:55.000Z,"The Near Post
@TheNearPostEFL
·
Mar 16, 2022"," That trademark late winner for Wycombe could be absolutely massive!

 Sheffield Wednesday blew an excellent opportunity to end the night in the play-off places. 

 After tonight’s defeat to Plymouth, it looks as though Portsmouth’s race might be run.

#LeagueOne #EFL
1
1
10",⚫ ⚫ ⚫,1,1,10,['https://pbs.twimg.com/media/FN7Cz5CXEAM7z9I?format=jpg&name=medium'],https://twitter.com/TheNearPostEFL/status/1503853525733937157
FotMob,@FotMob,2022-03-15T18:15:00.000Z,"FotMob
@FotMob
·
Mar 16, 2022"," There's another busy night ahead in the EFL Championship. 

Leaders Fulham go to West Brom whilst Bournemouth host struggling Reading.

Play-off chasing Blackburn and Boro also feature, along with five of the bottom seven.
9",📈,,,9,"['https://pbs.twimg.com/media/FN5ivR3WUA43Yj5?format=jpg&name=small', 'https://pbs.twimg.com/media/FN5ivUAXwAowFxa?format=jpg&name=small']",https://twitter.com/FotMob/status/1503796922699681797
Thomas Anderson,@TAndersonsport,2022-03-15T13:25:02.000Z,"Thomas Anderson
@TAndersonsport
·
Mar 15, 2022","I’ll be at Edgeley Park tonight to see if Stockport County can take one step closer to the #EFL. 

Or, to see if Notts County can move back into the play-off places and get their promotion dream back on track. 
@ProstInt
 | #NonLeague
prostinternational.com
Stockport aiming to continue Football League surge with three points against play-off hopefuls...
Stockport County can take one step closer to the Football League when they host play-off hopefuls Notts County at Edgeley Park.
2
5",,,2,5,['https://pbs.twimg.com/card_img/1610985690862321665/0-cWi1KC?format=jpg&name=small'],https://twitter.com/TAndersonsport/status/1503723950345490432
Dunny,@JoshDunworth,2022-03-16T08:01:14.000Z,"Dunny
@JoshDunworth
·
Mar 16, 2022","EFL Champ Play-off race is wide open year after year, that's why it's one of the best Leagues in world 
1",🤙 😍 😍,,,1,['https://pbs.twimg.com/media/FN9Mb5XWUAAkw-T?format=jpg&name=medium'],https://twitter.com/JoshDunworth/status/1504004850480304129
Bradford City AFC,@officialbantams,2022-03-16T17:27:21.000Z,"Bradford City AFC
@officialbantams
·
Mar 17, 2022"," | The 
@EFL
 Youth Alliance North East season will now be decided by a play-off round - where #BCAFC face the sides finishing second, third, fourth and fifth in the table.

 | The team which ends up top of the league after these games will be crowned champions!

#TakeMeHome
2
7
49",⚽ 🔝,2,7,49,"['https://pbs.twimg.com/media/FN_N8qhXEAAE8Uc?format=jpg&name=small', 'https://pbs.twimg.com/media/FN_N8qZWUAwy1qI?format=jpg&name=small', 'https://pbs.twimg.com/media/FN_N8rJXsAQ5clV?format=jpg&name=small', 'https://pbs.twimg.com/media/FN_N8suXoAcoLSp?format=jpg&name=small']",https://twitter.com/officialbantams/status/1504147320929144837
Bergerac Périgord FC eSport,@BPFC_eSport,2022-03-16T10:15:29.000Z,"Bergerac Périgord FC eSport
@BPFC_eSport
·
Mar 16, 2022","[FIFA11v11]

Décembre 2021 : eme
Mars 2022 : eme



  | Finale EFC / Play-Off EFR / Gold Champions / Play-Off LFV.

Beaucoup d’XP à aller chercher pour la qualification en EFL Finale ! 

#GoBPFC
@BPFC24
ESPORT FOR ASSOCIATIONS
@eSportFA_FR
·
Mar 16, 2022
• Classement #1

 C'est parti pour la course à l'XP ! Actuellement voici les 12 équipes en EFL finale 

#ESPORTFA22 #eSports #FIFA
1
6",📈 📈 ⚡ ⚡ ⏰ 📆 🔵 🔴 📈 😱,,1,6,"['https://pbs.twimg.com/profile_images/1418962462171353089/jvJcJGSA_normal.jpg', 'https://pbs.twimg.com/media/FN7KUurXIAcr_7s?format=jpg&name=medium']",https://twitter.com/BPFC_eSport/status/1504038637914271747
Anthony Lockton,@anthonylockton,2022-03-16T20:06:01.000Z,"Anthony Lockton
@anthonylockton
·
Mar 17, 2022","Just checked in on 
@EFL
 Championship for shits and giggles. Those are not the teams I expected to see in the Play-Off spots. Interesting.",,,,,[],https://twitter.com/anthonylockton/status/1504187251269505032
Salford City FC,@SalfordCityFC,2022-03-17T11:20:43.000Z,"Salford City FC
@SalfordCityFC
·
Mar 17, 2022","Have you had your say yet in the EFL Supporters Survey?

You could win a pair of tickets to any of the EFL Play-Off Finals or the Papa John's Trophy Final...

#WeAreSalford 
salfordcityfc.co.uk
Complete the survey
2",🦁 🔴,,,2,['https://pbs.twimg.com/media/FNfE5kVXMAAC6L0?format=jpg&name=900x900'],https://twitter.com/SalfordCityFC/status/1504417442205999106
Liam Murphy,@LiamMurphyy02,2022-03-17T12:47:27.000Z,"Liam Murphy
@LiamMurphyy02
·
Mar 17, 2022","Last night's 2-0 defeat to Hull put a massive dent in the Sky Blues' play-off hopes.

 Here's my thoughts on a disappointing night at the CBS:

#PUSB #HCAFC | 
@VAVEL_EFL
vavel.com
The Warmdown: Hull deal huge blow to Coventry's play-off ambitions
Three things we learned from Hull City's 2-0 win over Coventry at the Coventry Building Society Arena.
2",✍,,,2,['https://pbs.twimg.com/card_img/1610391266528722944/6eRh0scV?format=jpg&name=medium'],https://twitter.com/LiamMurphyy02/status/1504439267484909573
Scarborough News Sport,@SN_Sport,2022-03-18T12:59:00.000Z,"Scarborough News Sport
@SN_Sport
·
Mar 18, 2022","Play-off chasers 
@safc
 snap up young 
@HullCity
 forward 
@Will_jarvis42
 on loan until the end of the 
@NorthernPremLge
 Premier campaign
@EFL
 @HullCityAcademy
thescarboroughnews.co.uk
Scarborough Athletic sign young forward Will Jarvis on loan from Championship club Hull City until...
Scarborough Athletic have signed young forward Will Jarvis on loan from Championship club Hull City until the end of the season.
2
2",,,2,2,[],https://twitter.com/SN_Sport/status/1504804562426863633
Stuart McCracken,@StuartMcC02,2022-03-18T17:41:15.000Z,"Stuart McCracken
@StuartMcC02
·
Mar 19, 2022","Play-off hopefuls Plymouth Argyle host Accrington Stanley at Home Park as they look to make it five wins in a row.

Read my preview below
@VAVEL_EFL
#asfc #pafc
vavel.com
Plymouth Argyle vs Accrington Stanley preview: How to watch, kick-off time, team news, predicted...
Plymouth Argyle look to make it five wins in a row as they host Accrington Stanley at Home Park on Saturday afternoon.  Kick-off is at 15:00 GMT.
1",👇,,,1,[],https://twitter.com/StuartMcC02/status/1504875594269483008
Scarborough News Sport,@SN_Sport,2022-03-18T16:45:00.000Z,"Scarborough News Sport
@SN_Sport
·
Mar 19, 2022","ICYMI - Play-off chasers 
@safc
 snap up young 
@HullCity
 forward 
@Will_jarvis42
 on loan until the end of the 
@NorthernPremLge
 Premier campaign
@EFL
 @HullCityAcademy
thescarboroughnews.co.uk
Scarborough Athletic sign young forward Will Jarvis on loan from Championship club Hull City until...
Scarborough Athletic have signed young forward Will Jarvis on loan from Championship club Hull City until the end of the season.
1
3",,,1,3,['https://pbs.twimg.com/card_img/1611216050926014467/RFACZSnh?format=jpg&name=medium'],https://twitter.com/SN_Sport/status/1504861437084139520
Edward Walker,@edward_w97,2022-03-19T18:05:22.000Z,"Edward Walker
@edward_w97
·
Mar 20, 2022","3 wins on the spin for #PVFC, 2-1 victors away at #BCAFC.

Goals from Ben Garrity and James Wilson earn Vale the three points and leave them on the cusp of the play-off, well in the mix of this amazing promotion battle.
#EFL
1
1
34",,1,1,34,[],https://twitter.com/edward_w97/status/1505244051628568576
Kudos Sports Management,@kudossportsmgmt,2022-03-21T10:28:45.000Z,"Kudos Sports Management
@kudossportsmgmt
·
Mar 21, 2022","A positive result away from home for 
@Jscowen6
 and 
@A_Stewart_5
 

The pair played in the Chairboys' draw with Portsmouth on Saturday, a result that keeps them just a single point off of the play-off places.

All to play for. Good luck, boys. 

#Chairboys #EFL #SkyBetLeagueOne
Wycombe Wanderers
@wwfcofficial
·
Mar 20, 2022
FT: #Pompey 0-0 #Chairboys 

Wycombe are forced to settle for a point on the south coast, collecting a fourth clean sheet in five games this month.

#PORvWYC
1",⚽ 👏,,,1,"['https://pbs.twimg.com/profile_images/1569361322541817856/m7ORgzN3_normal.jpg', 'https://pbs.twimg.com/media/FOOkEZXWUAUrEPV?format=jpg&name=medium']",https://twitter.com/kudossportsmgmt/status/1505853916952645633
The Playbook,@genius_playbook,2022-03-21T14:51:43.000Z,"The Playbook
@genius_playbook
·
Mar 21, 2022"," We're on the home stretch in the 
@EFL
, with play-off & relegation battles heating up across the Championship, League One & Two. 

 
@scottkmedia
 reviews big wins for #Cherries, #LTFC, #CUFC and others. 

 a report from Priestfield Stadium.
thegeniusplaybook.com
EFL Round-up: Cherries closing on Fulham; Rotherham lose at top of League One; Report from Priest...
Today's EFL round-up includes the Cherries' win at Huddersfield, a loss for Rotherham and a report from Wednesday's visit to Priestfield Stadium.
1",⚽ ✍ ➕,,1,,[],https://twitter.com/genius_playbook/status/1505920093133455362
Ryan Cheeseman,@CHEE5EM4N,2022-03-22T21:14:06.000Z,"Ryan Cheeseman
@CHEE5EM4N
·
Mar 23, 2022","Am I right in thinking, one more goal would see us back in a play-off position?

Becoming one of those “expect the earth” kind of fans 

#SuttonUnited #EFL
3
11",👀 😅,3,,11,[],https://twitter.com/CHEE5EM4N/status/1506378711871930386
FotMob,@FotMob,2022-03-22T11:54:07.000Z,"FotMob
@FotMob
·
Mar 22, 2022"," After play-off disappointment in two of their four seasons in the EFL to date, it doesn't look like Forest Green will make that mistake again.

Last night's win takes them eight points clear at the top of League 2 whilst just six points separates the sides sitting 2nd to 9th.
21",🌳,,,21,['https://pbs.twimg.com/media/FOc6ZwtXoAgMyCV?format=jpg&name=medium'],https://twitter.com/FotMob/status/1506237784784359429
D4F | Football Scouting & Stats,@database4foot,2022-03-22T14:20:50.000Z,"D4F | Football Scouting & Stats
@database4foot
·
Mar 22, 2022","The Championship Play-Off race is really heating up 

Who do you think will make the Top 6?

We take a look at the clubs in question and their run in after the International break 

#EFL #skybetchampionship
2
2
5",🍿 👇,2,2,5,['https://pbs.twimg.com/media/FOdc3GNWUAECiSX?format=png&name=900x900'],https://twitter.com/database4foot/status/1506274708421062661
Myles,@MylesOUFC,2022-03-22T17:34:49.000Z,"Myles
@MylesOUFC
·
Mar 23, 2022","At a crucial point in the season, this is an appalling decision by 
@efl
 @EFL_Comms
 Effectively penalising one play-off contender to allow another one to appear on TV. Total lack of integrity. #OUFC
Oxford United FC
@OUFCOfficial
·
Mar 23, 2022
 United’s @SkyBetLeagueOne home game against @MKDonsFC has been moved from Easter Monday to 7.45pm on Tuesday 19th April.

 Tickets for the original date are still valid

 Full details

 #OUFC | #COYY
Show this thread
3
2
13",📆 🎟 👇 🟡 🔵,3,2,13,['https://pbs.twimg.com/profile_images/1605864857907216386/PD-UlFiL_normal.jpg'],https://twitter.com/MylesOUFC/status/1506323528244776970
Edward Walker,@edward_w97,2022-03-22T22:08:37.000Z,"Edward Walker
@edward_w97
·
Mar 23, 2022","0-0 between #PVFC and #ECFC at Vale Park. Probably not too great a surprise with both teams in strong recent form.

Vale a point outside the play-off places. Exeter 2 ahead of 4th and 7 off league leaders Forest Green. 

Promotion race really is going to be one for the ages.
#EFL
3
16",,3,,16,[],https://twitter.com/edward_w97/status/1506392432522506240
Nancy Frostick,@nancyfrostick,2022-03-22T12:30:00.000Z,"Nancy Frostick
@nancyfrostick
·
Mar 22, 2022"," Set for 3rd successive Lg 1 play-off campaign
 Home matches have seen 80 goals - 123 in their 39 league games, most in EFL
 Karl Robinson hopes to honour Joey Beauchamp with promotion
The EFL's entertainers Oxford United and the promotion push #oufc
theathletic.com
Oxford United: The EFL's entertainers bidding to pay a fitting tribute to Joey Beauchamp
If it's goals that you want - head to watch Karl Robinson's Oxford. They have figures from their past inspiring their latest play-off push
2
41",◽ ◽ ◽,,2,41,[],https://twitter.com/nancyfrostick/status/1506246817842962432
Berkhamsted FC,@BerkoFC,2022-03-23T08:32:49.000Z,"Berkhamsted FC
@BerkoFC
·
Mar 23, 2022","𝗡𝗼𝗻-𝗟𝗲𝗮𝗴𝘂𝗲 𝗗𝗮𝘆 !  

Come and join us on Saturday for 
@nonleaguedayuk
!

We face play-off hopefuls, 
@afcdunstable
 in what should be a fantastic game!

Season ticket holders of a EFL or Premier League side will receive discounted entry!

Come and join us at Broadwater!
9
8",🔜,,9,8,['https://pbs.twimg.com/media/FOhWzAGXIAYcMWK?format=jpg&name=medium'],https://twitter.com/BerkoFC/status/1506549514907365376
The Young Fan Podcast,@youngfanpodcast,2022-03-24T20:04:26.000Z,"The Young Fan Podcast
@youngfanpodcast
·
Mar 25, 2022"," NEW EPISODE!

 What Does The End Of This #LeagueOne REALLY Look Like? (Title race, play-off pushes, relegation & more)

https://youtu.be/HPbTxuWjg4w

RT'S are much appreciated!

#rufc #pafc #skybetleagueone #oufc #mkdons #wafc #wiganathletic #football #EFL #crewe #Rotherham
2
2",🚨 🎥 🔗,,2,2,['https://pbs.twimg.com/media/FOo-klwX0AcPnf4?format=jpg&name=medium'],https://twitter.com/youngfanpodcast/status/1507085954992979976
The Near Post,@TheNearPostEFL,2022-03-24T10:47:34.000Z,"The Near Post
@TheNearPostEFL
·
Mar 24, 2022","Alas, the fairytale ending (scoring the winner in the play-off final) will not come to fruition....  

Congratulations on an outstanding career and best of luck for the future 
@IAmJermainDefoe
 

#SAFC #LeagueOne #EFL
Jermain Defoe OBE
@IAmJermainDefoe
·
Mar 24, 2022
1",😔 ⚽ ❤,,,1,"['https://pbs.twimg.com/profile_images/1512156592556449792/XcupPLFI_normal.jpg', 'https://pbs.twimg.com/media/FOm8LGvWUAIu49L?format=jpg&name=medium']",https://twitter.com/TheNearPostEFL/status/1506945812865208322
Lia Rose,@estory1992,2022-03-25T00:26:20.000Z,"Lia Rose
@estory1992
·
Mar 25, 2022","Premier League promotion racel EFL Championship, race for promotion, play-offs, who will go up, table, analysis, play-off final prize money, how much do they win, golden boot race https://sport.estory.my.id/2022/03/25/premier-league-promotion-racel-efl-championship-race-for-promotion-play-offs-who-will-go-up-table-analysis-play-off-final-prize-money-how-much-do-they-win-golden-boot-race/…",,,,,[],https://twitter.com/estory1992/status/1507151863824756736
Edward Walker,@edward_w97,2022-03-26T18:01:09.000Z,"Edward Walker
@edward_w97
·
Mar 27, 2022","#Stags win late. Again.

Behind at half-time at #oafc, they equalise early in the second half through Rhys Oates and get a 95th minute George Lapslie winner. Outside the play-off places by just a point now.

Another case of late heartache for Oldham. 6 defeats in a row…
#EFL
1
1
23",,1,1,23,[],https://twitter.com/edward_w97/status/1507779703234514944
Uxbridge Football Club,@uxfc_redarmy,2022-03-26T07:47:56.000Z,"Uxbridge Football Club
@uxfc_redarmy
·
Mar 26, 2022","MATCHDAY
Home
vs 
@MarlowFC
@IsthmianLeague
Kick-Off 3pm 
It's 6th vs 7th as both clubs look to close the gap on the play-off places
Non-League Day Special 
All Premier League & EFL Season ticket holders half price entry.
#COYR
3
7",,,3,7,[],https://twitter.com/uxfc_redarmy/status/1507625384979972101
Edward Walker,@edward_w97,2022-03-26T17:30:45.000Z,"Edward Walker
@edward_w97
·
Mar 27, 2022","Only goalless draw in L2 today was between #BCAFC and #NCAFC at Valley Parade.

That’s 8 without a home win for Bradford now. 
Newport, like the other 3 teams in the play-off places, are sat on 63 points.
#EFL
1
3",,1,,3,[],https://twitter.com/edward_w97/status/1507772053931405316
The Near Post,@TheNearPostEFL,2022-03-27T10:02:28.000Z,"The Near Post
@TheNearPostEFL
·
Mar 27, 2022","Salford City’s Last Ten Games:

Won - 5
Drawn - 4
Lost - 1
Goals For - 15
Goals Against - 7

They’re seven points off the play-off places, but they’ve got two games in hand on the likes of Newport, Bristol Rovers and Tranmere.  

#WeAreSalford #LeagueTwo #EFL
GIF
ALT
1
1",🤔,,1,1,[],https://twitter.com/TheNearPostEFL/status/1508021629204545538
Edward Walker,@edward_w97,2022-03-29T17:48:56.000Z,"Edward Walker
@edward_w97
·
Mar 30, 2022","4 L2 games tonight. 3 carry notable significance.

#Stags can go 4th with a win at Hartlepool.

#oafc will be out the bottom 2 if they beat Orient.

#WeAreSalford really need to beat Crawley to keep their play-off hopes going.

Elsewhere, in-form #cufc visit Rochdale.
#EFL
2
2
2",,2,2,2,['https://pbs.twimg.com/media/FPCPn4IXoAImNOe?format=jpg&name=900x900'],https://twitter.com/edward_w97/status/1508863794235195403
The Near Post,@TheNearPostEFL,2022-03-29T15:05:19.000Z,"The Near Post
@TheNearPostEFL
·
Mar 29, 2022","It's been a memorable few months for Huddersfield Town, but the Terriers were four games without a win (all comps) before the International break.... 

Can they put another run together and secure a play-off place? 

#HTAFC #Championship #EFL

https://thenearpost.org/2022/03/25/the-race-for-the-championship-play-offs-the-state-of-play-and-the-run-in/…
3
9",👍 👎 🤓,,3,9,['https://pbs.twimg.com/media/FPBoLu4XwAYS6uN?format=jpg&name=medium'],https://twitter.com/TheNearPostEFL/status/1508822620325748744
EFL,@EFL,2022-03-29T10:00:01.000Z,"EFL
@EFL
·
Mar 29, 2022","𝐓𝐡𝐞 𝐔𝐭𝐢𝐥𝐢𝐭𝐚 𝐊𝐢𝐝𝐬 𝐂𝐮𝐩 
 
@UtilitaFootball
 visited the League Two South Regional Finals at 
@STFCfoundation
.
 
Schools from across the south representing their local EFL Clubs competed for a chance to play at Wembley Stadium before the Play-Off Final! 

#EFL
1
12",🏆 🏟,,1,12,['https://pbs.twimg.com/amplify_video_thumb/1507366855991771137/img/UOD35aBObUY_61eq.jpg'],https://twitter.com/EFL/status/1508745787311800321
Edward Walker,@edward_w97,2022-03-29T20:48:01.000Z,"Edward Walker
@edward_w97
·
Mar 30, 2022","#Stags got themselves into a 2-0 lead away at #HUFC, but by half-time it was back to 2-2 and that’s how it finishes.

Point keeps Mansfield outside the play-off places and means that 4th, 5th, 6th, 7th and 8th are now all level on 63 points.

Mansfield host 3rd on Saturday.
#EFL
6",,,,6,[],https://twitter.com/edward_w97/status/1508908861478035457
Utilita Football,@UtilitaFootball,2022-03-29T09:00:40.000Z,"Utilita Football
@UtilitaFootball
·
Mar 29, 2022","𝐓𝐡𝐞 𝐔𝐭𝐢𝐥𝐢𝐭𝐚 𝐊𝐢𝐝𝐬 𝐂𝐮𝐩 

We visited the League Two South Regional finals at 
@STFCfoundation
   

Schools from across the south representing their local 
@EFL
 clubs competed for a chance to play at 
@wembleystadium
 before the League Two play-off final! 
2
4",🏆 📸 🏟,,2,4,['https://pbs.twimg.com/ext_tw_video_thumb/1508730736437862401/pu/img/v0hCiH1N44I5UIEH.jpg'],https://twitter.com/UtilitaFootball/status/1508730853232369665
Utilita Football,@UtilitaFootball,2022-03-29T09:00:40.000Z,"Utilita Football
@UtilitaFootball
·
Mar 29, 2022","𝐓𝐡𝐞 𝐔𝐭𝐢𝐥𝐢𝐭𝐚 𝐊𝐢𝐝𝐬 𝐂𝐮𝐩 

We visited the League Two South Regional finals at 
@STFCfoundation
   

Schools from across the south representing their local 
@EFL
 clubs competed for a chance to play at 
@wembleystadium
 before the League Two play-off final! 
2:17
473 views
2
4",🏆 📸 🏟,,2,4,['https://pbs.twimg.com/ext_tw_video_thumb/1508730736437862401/pu/img/v0hCiH1N44I5UIEH.jpg'],https://twitter.com/UtilitaFootball/status/1508730853232369665
Helen S,@Ellasmum2604,2022-03-30T12:42:19.000Z,"Helen S
@Ellasmum2604
·
Mar 30, 2022","Probably tempting all sorts of fate, but anyone know any likely dates for  the 
@SkyBetLeagueOne
 play-off semi finals? 
@EFL
 @swfc
 #swfc",,,,,[],https://twitter.com/Ellasmum2604/status/1509149019758542848
Sky Bet Championship,@SkyBetChamp,2022-03-31T13:54:14.000Z,"Sky Bet Championship
@SkyBetChamp
·
Mar 31, 2022","Tell us, who will finish in the Play-Off spots? 

#EFL | #SkyBetChampionship
92
25
353",,92,25,353,"['https://pbs.twimg.com/media/FPLsfyWUYAkBtP0?format=jpg&name=small', 'https://pbs.twimg.com/media/FPLshSWVUAojhHr?format=jpg&name=small', 'https://pbs.twimg.com/media/FPLsj8-VQAkspYa?format=jpg&name=small', 'https://pbs.twimg.com/media/FPLslTDUYAAgHhk?format=jpg&name=small']",https://twitter.com/SkyBetChamp/status/1509529505748029445
